EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	TRAIN_PRECISION	TRAIN_RECALL	TRAIN_F1	TRAIN_ACCURACY	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	16:16:15	0	0.0000	1.4540029401981442	0.986102819442749	0.0	0.0	0.0	0.8286	0.9820303320884705	0.0	0.0	0.0	0.8305
2	16:18:05	0	0.0000	0.9031574050019383	0.7920640707015991	0.0	0.0	0.0	0.8286	0.789519190788269	0.0	0.0	0.0	0.8305
3	16:19:58	0	0.0000	0.7572352835331283	0.6033528447151184	0.0	0.0	0.0	0.8342	0.6117203235626221	0.0	0.0	0.0	0.8383
4	16:21:53	0	0.0000	0.5390593983295083	0.4731231927871704	0.3965	0.4078	0.4021	0.8726	0.48401886224746704	0.3574	0.3712	0.3642	0.8663
5	16:23:46	0	0.0000	0.4506722419966597	0.3915712833404541	0.4177	0.3457	0.3783	0.8812	0.4178542196750641	0.3726	0.2972	0.3306	0.8738
6	16:25:37	0	0.0000	0.39136066716520096	0.3359929025173187	0.5445	0.5329	0.5386	0.9066	0.36398202180862427	0.5041	0.4753	0.4893	0.8958
7	16:27:29	0	0.0000	0.33148747748358537	0.2824366092681885	0.7651	0.6824	0.7214	0.9385	0.34281811118125916	0.7192	0.5987	0.6535	0.9231
8	16:29:21	0	0.0000	0.276719664078266	0.22873802483081818	0.7909	0.8122	0.8014	0.954	0.2969987094402313	0.7168	0.7168	0.7168	0.9316
9	16:31:13	0	0.0000	0.23841303323937127	0.2051694542169571	0.7965	0.8261	0.8111	0.9563	0.28591614961624146	0.7166	0.7318	0.7241	0.9324
10	16:33:05	0	0.0000	0.21521254987596924	0.18524512648582458	0.8105	0.8349	0.8225	0.9605	0.27624422311782837	0.7144	0.7275	0.7209	0.9326
11	16:34:57	1	0.0000	0.1983598816780975	0.17494212090969086	0.8085	0.8436	0.8257	0.9616	0.28348758816719055	0.6984	0.7377	0.7175	0.9302
12	16:36:38	2	0.0000	0.1829410699898902	0.1551417112350464	0.8329	0.8515	0.8421	0.9661	0.28231310844421387	0.7163	0.7246	0.7204	0.9314
13	16:38:20	1	0.0000	0.16831147657915474	0.14666293561458588	0.835	0.8572	0.8459	0.9676	0.2791156768798828	0.714	0.7251	0.7195	0.9314
14	16:40:01	0	0.0000	0.161025948487745	0.13808199763298035	0.8486	0.8618	0.8551	0.9698	0.27454912662506104	0.7307	0.7275	0.7291	0.9342
15	16:41:53	1	0.0000	0.15195160741303884	0.13684611022472382	0.8419	0.871	0.8562	0.9695	0.2791268229484558	0.7079	0.7415	0.7243	0.9314
16	16:43:35	0	0.0000	0.14839263703484218	0.1278633177280426	0.858	0.8754	0.8666	0.9724	0.27127304673194885	0.72	0.727	0.7235	0.932
17	16:45:27	1	0.0000	0.142454989373816	0.12029071152210236	0.8735	0.88	0.8768	0.9746	0.2804987132549286	0.7467	0.7193	0.7327	0.9352
18	16:47:07	2	0.0000	0.13644100514043922	0.11911486089229584	0.8664	0.8843	0.8753	0.9743	0.27640819549560547	0.723	0.7289	0.726	0.9327
19	16:48:50	1	0.0000	0.1310904618090462	0.11433394998311996	0.8737	0.8862	0.8799	0.9756	0.2814003527164459	0.7344	0.7256	0.73	0.9348
20	16:50:31	2	0.0000	0.12838270078294575	0.11076810210943222	0.8802	0.8887	0.8844	0.9766	0.28186070919036865	0.7406	0.7227	0.7315	0.9352
21	16:52:13	1	0.0000	0.12645943589234157	0.11049961298704147	0.8779	0.8909	0.8843	0.9766	0.2817040979862213	0.7335	0.7275	0.7305	0.9345
22	16:53:55	2	0.0000	0.1251669726241449	0.109440378844738	0.8777	0.8905	0.884	0.9766	0.2849375903606415	0.7324	0.726	0.7292	0.9342
23	16:55:36	1	0.0000	0.12417074638013285	0.10914214700460434	0.878	0.8913	0.8846	0.9767	0.2851102352142334	0.7331	0.7285	0.7308	0.9342
24	16:57:18	2	0.0000	0.12362774014410068	0.10843140631914139	0.8791	0.8926	0.8858	0.9769	0.2850811779499054	0.7309	0.7256	0.7282	0.9337
25	16:59:00	1	0.0000	0.1230857351604388	0.10815412551164627	0.8789	0.8919	0.8854	0.9769	0.28329312801361084	0.7333	0.728	0.7306	0.9342
26	17:00:41	2	0.0000	0.12188328626954104	0.10728350281715393	0.8813	0.8923	0.8868	0.9773	0.2841992974281311	0.7353	0.726	0.7306	0.9343
27	17:02:23	1	0.0000	0.12143970435966579	0.10756486654281616	0.8798	0.8923	0.886	0.9771	0.28473731875419617	0.733	0.727	0.73	0.934
28	17:04:05	2	0.0000	0.12081803922299986	0.10727710276842117	0.8805	0.8926	0.8865	0.9772	0.28490185737609863	0.734	0.7265	0.7302	0.9342
29	17:05:46	1	0.0000	0.11992190993887546	0.10708489269018173	0.8811	0.8924	0.8867	0.9773	0.28473150730133057	0.7342	0.726	0.7301	0.9341
30	17:07:28	2	0.0000	0.12120509824383494	0.10700857639312744	0.8811	0.8926	0.8868	0.9773	0.2846706807613373	0.7342	0.726	0.7301	0.9341
