EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	TRAIN_PRECISION	TRAIN_RECALL	TRAIN_F1	TRAIN_ACCURACY	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	05:15:50	0	0.1000	5.3403948117399365	4.2427520751953125	0.0661	0.2607	0.1054	0.3572	4.373092174530029	0.0672	0.2715	0.1077	0.3607
2	05:16:41	0	0.1000	3.800988742481798	2.178295135498047	0.2694	0.07	0.1111	0.8336	2.2850496768951416	0.225	0.0653	0.1013	0.8331
3	05:17:32	0	0.1000	3.229174869090957	1.7667889595031738	0.2941	0.1675	0.2135	0.8234	1.86513090133667	0.2907	0.1805	0.2228	0.8232
4	05:18:26	1	0.1000	3.0183871148570223	2.2562854290008545	0.3319	0.0504	0.0876	0.836	2.3639578819274902	0.3718	0.0624	0.1069	0.8413
5	05:19:15	2	0.1000	3.035537765775034	2.359982967376709	0.2947	0.0263	0.0483	0.8316	2.4284677505493164	0.303	0.0339	0.0609	0.8357
6	05:20:04	0	0.0500	2.2063569200432624	1.7917134761810303	0.5187	0.0485	0.0887	0.8384	1.8242390155792236	0.5381	0.0547	0.0993	0.8438
7	05:20:56	0	0.0500	1.8191052597736626	1.2103368043899536	0.4105	0.0567	0.0997	0.8344	1.285314679145813	0.4301	0.0595	0.1046	0.8394
8	05:21:47	0	0.0500	1.614368524618814	1.2605350017547607	0.5113	0.0589	0.1056	0.8387	1.2701125144958496	0.5333	0.0658	0.1172	0.8441
9	05:22:40	0	0.0500	1.4942747490635222	0.9575742483139038	0.1283	0.1663	0.1448	0.704	1.0147453546524048	0.1233	0.1694	0.1427	0.7025
10	05:23:32	1	0.0500	1.3831703359119447	1.0223559141159058	0.507	0.039	0.0724	0.8376	1.0286744832992554	0.4382	0.0378	0.0695	0.84
11	05:24:21	0	0.0500	1.3984843032803103	0.9271855354309082	0.2801	0.0847	0.1301	0.8249	0.9709736108779907	0.305	0.106	0.1573	0.8292
12	05:25:14	1	0.0500	1.360021590099715	1.131022572517395	0.0886	0.1811	0.119	0.6088	1.178237795829773	0.0874	0.181	0.1179	0.6136
13	05:26:03	2	0.0500	1.4931354570605149	1.2610647678375244	0.7166	0.0085	0.0168	0.8353	1.2860993146896362	0.9048	0.0092	0.0182	0.8398
14	05:26:51	0	0.0250	1.0301185188482642	0.7551295757293701	0.5937	0.0238	0.0457	0.8363	0.7829984426498413	0.6593	0.029	0.0556	0.8415
15	05:27:44	1	0.0250	0.8918320547443811	0.8497432470321655	0.5309	0.0366	0.0684	0.8369	0.8785255551338196	0.6039	0.045	0.0838	0.8429
16	05:28:33	0	0.0250	0.8315500067597869	0.6471034288406372	0.1601	0.1927	0.1749	0.7328	0.6910308003425598	0.1692	0.1936	0.1806	0.7456
17	05:29:25	0	0.0250	0.8279770060079666	0.5889941453933716	0.4738	0.038	0.0703	0.8366	0.6286417841911316	0.4551	0.0368	0.0681	0.84
18	05:30:18	0	0.0250	0.7557804421230347	0.5852004289627075	0.68	0.0249	0.048	0.8372	0.6246217489242554	0.5857	0.0198	0.0384	0.8402
19	05:31:10	0	0.0250	0.7601674819629102	0.5633822679519653	0.4226	0.0681	0.1172	0.8352	0.5986191630363464	0.4391	0.075	0.1282	0.8395
20	05:32:02	0	0.0250	0.7190131164595863	0.5374541282653809	0.3467	0.0945	0.1485	0.8291	0.5703189373016357	0.3383	0.0983	0.1523	0.8328
21	05:32:55	1	0.0250	0.7819934116809116	0.5581773519515991	0.3623	0.0294	0.0545	0.8326	0.5878391265869141	0.3287	0.0344	0.0622	0.8355
22	05:33:44	2	0.0250	0.7460592915743379	0.6133475303649902	0.2347	0.134	0.1706	0.8026	0.6333733201026917	0.2606	0.166	0.2028	0.8074
23	05:34:33	0	0.0125	0.6449655044779466	0.4853406846523285	0.4342	0.0579	0.1021	0.8365	0.5077196955680847	0.4169	0.0668	0.1151	0.8405
24	05:35:24	0	0.0125	0.5868888575630474	0.4622979760169983	0.4456	0.0623	0.1093	0.8365	0.49597465991973877	0.4656	0.0687	0.1198	0.841
25	05:36:17	0	0.0125	0.5599088788975942	0.44417139887809753	0.5912	0.0377	0.0709	0.8383	0.4657491445541382	0.6769	0.0426	0.0801	0.8433
26	05:37:09	1	0.0125	0.5501497869842777	0.4458569288253784	0.641	0.0428	0.0803	0.8395	0.4713035225868225	0.6463	0.046	0.0859	0.8438
27	05:37:58	2	0.0125	0.559014340640498	0.4688710868358612	0.2795	0.1292	0.1768	0.8121	0.4938400685787201	0.262	0.1268	0.1709	0.8131
28	05:38:47	0	0.0063	0.5189251567940804	0.4205878973007202	0.5679	0.0649	0.1166	0.8402	0.4379299283027649	0.5978	0.0799	0.1409	0.8459
29	05:39:38	1	0.0063	0.4915989039252928	0.42183223366737366	0.4854	0.0854	0.1453	0.8394	0.4383520483970642	0.4703	0.0958	0.1592	0.8427
30	05:40:27	2	0.0063	0.4852562041653477	0.43486618995666504	0.7204	0.0364	0.0693	0.8395	0.44441109895706177	0.7417	0.0431	0.0814	0.8445
31	05:41:16	0	0.0031	0.47005991479371106	0.4134381413459778	0.7053	0.0349	0.0664	0.8389	0.4263833165168762	0.6893	0.0344	0.0655	0.8429
32	05:42:09	0	0.0031	0.4618194254840667	0.4016069173812866	0.6627	0.0501	0.0932	0.8405	0.41620734333992004	0.6851	0.06	0.1104	0.8461
33	05:43:01	0	0.0031	0.4567464733697373	0.39648354053497314	0.6034	0.0594	0.1082	0.8406	0.4161478877067566	0.5926	0.062	0.1122	0.8444
34	05:43:53	0	0.0031	0.44634250191252506	0.39835768938064575	0.7141	0.0431	0.0812	0.8402	0.4109552502632141	0.7266	0.045	0.0848	0.8449
35	05:44:45	1	0.0031	0.4524675076830748	0.4075316786766052	0.6839	0.048	0.0897	0.8406	0.42069074511528015	0.7024	0.0571	0.1056	0.8459
36	05:45:34	2	0.0031	0.4492272615608843	0.39828330278396606	0.7226	0.037	0.0703	0.8395	0.4130555987358093	0.7615	0.0402	0.0763	0.8443
37	05:46:22	0	0.0016	0.439525710272238	0.38929077982902527	0.6219	0.0539	0.0992	0.8401	0.4083630442619324	0.6262	0.0624	0.1136	0.8452
