EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	TRAIN_PRECISION	TRAIN_RECALL	TRAIN_F1	TRAIN_ACCURACY	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
33	02:03:12	2	0.0016	0.2902126942202174	0.24339447915554047	0.7388	0.2818	0.408	0.8742	0.25085923075675964	0.7141	0.3011	0.4236	0.8762
34	02:03:58	1	0.0008	0.2865648721081302	0.24040645360946655	0.7475	0.2889	0.4167	0.8758	0.2463267594575882	0.734	0.3059	0.4318	0.8786
35	02:04:41	2	0.0008	0.2861079373087475	0.23502898216247559	0.712	0.3132	0.435	0.8768	0.24316230416297913	0.6987	0.3277	0.4461	0.879
36	02:05:26	1	0.0004	0.28251443049620134	0.23586523532867432	0.7401	0.3044	0.4314	0.8776	0.24265120923519135	0.7205	0.3219	0.445	0.8797
37	02:06:11	2	0.0004	0.2848698658594492	0.23942656815052032	0.745	0.2816	0.4087	0.8744	0.24655455350875854	0.73	0.2996	0.4248	0.8773
38	02:06:55	1	0.0002	0.2824040275139812	0.2343396693468094	0.7218	0.303	0.4268	0.8761	0.24155959486961365	0.7028	0.3136	0.4337	0.8777
39	02:07:40	2	0.0002	0.2826003704692941	0.2331145852804184	0.7101	0.3177	0.439	0.8772	0.24089790880680084	0.6912	0.3272	0.4442	0.8784
40	02:08:25	1	0.0001	0.2807632541284162	0.23416517674922943	0.7231	0.3077	0.4317	0.8769	0.24154385924339294	0.71	0.3199	0.4411	0.8787
41	02:09:10	2	0.0001	0.2819593242191622	0.2374974936246872	0.7471	0.2908	0.4187	0.876	0.24433036148548126	0.7276	0.3064	0.4312	0.8782
42	02:09:55	1	0.0000	0.28091854374406455	0.23522326350212097	0.7255	0.2999	0.4243	0.8759	0.24267765879631042	0.711	0.3132	0.4348	0.8782
43	02:10:40	2	0.0000	0.28029293371451935	0.2346426397562027	0.7237	0.3039	0.428	0.8764	0.2421000599861145	0.7093	0.3166	0.4378	0.8784
44	02:11:25	1	0.0000	0.2802459346476997	0.2342778444290161	0.7196	0.3063	0.4297	0.8764	0.24185192584991455	0.7047	0.3166	0.4369	0.8781
45	02:12:11	2	0.0000	0.28244446258045797	0.23535118997097015	0.7297	0.2987	0.4239	0.876	0.24260228872299194	0.7127	0.3146	0.4365	0.8784
46	02:12:55	1	0.0000	0.27829661202780415	0.23499338328838348	0.7281	0.3004	0.4253	0.8761	0.242340087890625	0.7119	0.3146	0.4364	0.8784
47	02:13:41	2	0.0000	0.2806083354766804	0.23437078297138214	0.7228	0.3031	0.4271	0.8762	0.24181385338306427	0.7112	0.317	0.4386	0.8787
48	02:14:25	1	0.0000	0.2793572390722275	0.2342485934495926	0.7228	0.3043	0.4283	0.8764	0.24171677231788635	0.7096	0.317	0.4383	0.8785
49	02:15:10	2	0.0000	0.27961693442017516	0.23421090841293335	0.722	0.3046	0.4285	0.8763	0.24166661500930786	0.7096	0.317	0.4383	0.8785
50	02:15:56	1	0.0000	0.28287471889179067	0.2344522774219513	0.7241	0.3025	0.4268	0.8762	0.24183234572410583	0.7109	0.3166	0.438	0.8786
51	02:16:40	2	0.0000	0.28290476696871375	0.23450997471809387	0.724	0.3021	0.4263	0.8761	0.24189472198486328	0.7102	0.3156	0.437	0.8784
52	02:17:26	1	0.0000	0.2808306665149836	0.23450437188148499	0.7235	0.302	0.4261	0.8761	0.24188143014907837	0.7102	0.3156	0.437	0.8784
53	02:18:11	2	0.0000	0.280602379444972	0.23450149595737457	0.7235	0.302	0.4261	0.8761	0.24187561869621277	0.7102	0.3156	0.437	0.8784
54	02:18:56	1	0.0000	0.2816130087976153	0.2344781756401062	0.7233	0.3021	0.4262	0.8761	0.24185620248317719	0.7102	0.3156	0.437	0.8784
55	02:19:41	2	0.0000	0.2806962333148676	0.23448438942432404	0.7233	0.3021	0.4262	0.8761	0.24185588955879211	0.7102	0.3156	0.437	0.8784
56	02:20:25	1	0.0000	0.2806829610504379	0.23449234664440155	0.7234	0.302	0.4262	0.8761	0.24186262488365173	0.7102	0.3156	0.437	0.8784
57	02:21:11	2	0.0000	0.2784732938957476	0.2345089167356491	0.7235	0.3019	0.426	0.8761	0.24187515676021576	0.7102	0.3156	0.437	0.8784
58	02:21:56	1	0.0000	0.27780739306346947	0.23451803624629974	0.7235	0.3019	0.426	0.8761	0.24187974631786346	0.7102	0.3156	0.437	0.8784
59	02:22:41	2	0.0000	0.27848518535005806	0.2345132976770401	0.7235	0.3019	0.426	0.8761	0.24187913537025452	0.7102	0.3156	0.437	0.8784
60	02:23:26	1	0.0000	0.27991084088450985	0.23450742661952972	0.7234	0.302	0.4261	0.8761	0.24187423288822174	0.7102	0.3156	0.437	0.8784
61	02:24:11	2	0.0000	0.28182493223725863	0.23450781404972076	0.7234	0.302	0.4261	0.8761	0.24187500774860382	0.7102	0.3156	0.437	0.8784
62	02:24:56	1	0.0000	0.28289710038118604	0.23450878262519836	0.7234	0.302	0.4261	0.8761	0.24187423288822174	0.7102	0.3156	0.437	0.8784
63	02:25:41	2	0.0000	0.28181503986625517	0.23451021313667297	0.7235	0.3019	0.426	0.8761	0.24187591671943665	0.7102	0.3156	0.437	0.8784
